rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
20,2022,Ford,F 150,LARIAT 3.5L/Nav/Sunroof/Canopy,3,37945,No change noted,Unchanged for 3 weeks,3,37945,37945,0,0,139811,3.5L,Gasoline,Accident reported,N/A,D&D Vehicle Sales Inc,Dealer,"3760 48th Ave, CAMROSE, AB, T4V 3Z8","CAMROSE, AB",141,city_center,603323dc-1996-4cb4-bae5-1d52f73224d0,https://www.autotrader.ca/offers/ford-f-150-lariat-3-5l-nav-sunroof-canopy-gasoline-blue-cat_ma29gr16518tr11275-603323dc-1996-4cb4-bae5-1d52f73224d0,0.37130360807070056,AutoTrader
21,2023,Ford,F 150,XLT,2,24888,"Reduced from $ 27,776,-",Unchanged for 1 weeks,1,24888,24888,0,0,315034,3.5L,Gasoline,Unknown,N/A,Advantage Ford,Dealer,"12800 Macleod Trail S.E., CALGARY, AB, T2J 7E5","CALGARY, AB",149,city_center,0d8aa2f2-a0c4-44a6-aa33-52ec27d556c8,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-silver-cat_ma29gr16518tr11290-0d8aa2f2-a0c4-44a6-aa33-52ec27d556c8,0.37486361774429533,AutoTrader
22,2016,Ford,F 150,4x4 Super Crew XLT XTR Nav BCam,2,33882,No change noted,Unchanged for 2 weeks,2,33882,33882,0,0,91172,5.0L,Gasoline,No accidents reported,N/A,Red Deer Motors,Dealer,"6720 Johnstone Dr., RED DEER, AB, T4P 3Y2","RED DEER, AB",5,address,ad7055e4-4301-42b6-a6b2-0751878f71fd,https://www.autotrader.ca/offers/ford-f-150-4x4-super-crew-xlt-xtr-nav-bcam-gasoline-blue-cat_ma29gr16518-ad7055e4-4301-42b6-a6b2-0751878f71fd,0.3769563558479588,AutoTrader
23,2021,Ford,F 150,Lariat  - Leather Seats -  Cooled Seats,3,39900,No change noted,"Down $3,248 over 5 weeks",5,43148,39900,0,-3248,94171,2.7L,Gasoline,Accident reported,N/A,Camrose Toyota,Dealer,"3411 48 Avenue, Camrose, AB, T4V 1L8","Camrose, AB",142,address,9d1ee9a5-e36b-4766-b78b-6b28f2938656,https://www.autotrader.ca/offers/ford-f-150-lariat-leather-seats-cooled-seats-gasoline-white-cat_ma29gr16518tr11275-9d1ee9a5-e36b-4766-b78b-6b28f2938656,0.37844073880035695,AutoTrader
24,2021,Ford,F 150,Lariat  - Leather Seats -  Cooled Seats,3,36900,No change noted,Unchanged for 2 weeks,2,36900,36900,0,0,175817,3.5L,Gas/Electric Hybrid,No accidents reported,N/A,High River Ford,Dealer,"1103 11th Ave S.E., HIGH RIVER, AB, T1V 1M3","HIGH RIVER, AB",209,city_center,cc57d08b-6321-40cb-960f-ce46fc4d36a1,https://www.autotrader.ca/offers/ford-f-150-lariat-leather-seats-cooled-seats-gas-electric-hybrid-blue-cat_ma29gr16518-cc57d08b-6321-40cb-960f-ce46fc4d36a1,0.38273154217451083,AutoTrader
25,2021,Ford,F 150,XLT,2,33888,No change noted,Unchanged for 2 weeks,2,33888,33888,0,0,118680,3.5L,Gasoline,No accidents reported,N/A,Adrenalin Motors,Dealer,"342 Laura Avenue, Red Deer, AB, T4E 0A5","Red Deer, AB",8,address,1e4c08ea-b17f-4d7b-96af-4be06876897f,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-white-cat_ma29gr16518-1e4c08ea-b17f-4d7b-96af-4be06876897f,0.3832004688616507,AutoTrader
26,2018,Ford,F 150,XLT,2,22888,No change noted,Unchanged for 3 weeks,3,22888,22888,0,0,211290,3.5L,Gasoline,Unknown,N/A,Medicine Hat House of Cars Inc.,Dealer,"621 - 15 Street SW, Medicine Hat, AB, T1A 4W4","Medicine Hat, AB",406,address,7c0d8b3b-b13d-43ee-8b76-ec3b7321c2c5,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-black-cat_ma29gr16518tr11290-7c0d8b3b-b13d-43ee-8b76-ec3b7321c2c5,0.3852080086593465,AutoTrader
27,2020,Ford,F 150,LARIAT 4WD SuperCrew 5.5' Box,3,35909,No change noted,Unchanged for 2 weeks,2,35909,35909,0,0,153029,2.7L,Gasoline,Unknown,N/A,Gary Moe Lethbridge Chrysler Dodge Jeep Ram,Dealer,"2324 5 Ave N, Lethbridge, AB, T1H 5B5","Lethbridge, AB",355,address,9e1d4fc6-c0a4-4829-a767-130a44f556fa,https://www.autotrader.ca/offers/ford-f-150-lariat-4wd-supercrew-5-5-box-gasoline-white-cat_ma29gr16518tr11275-9e1d4fc6-c0a4-4829-a767-130a44f556fa,0.39721761213207657,AutoTrader
28,2021,Ford,F 150,LARIAT FX4 PKG 4WD 3.5L ECO-BOOST / 6.5'BOX / NAV,3,41995,"Reduced from $ 42,995,-",Unchanged for 2 weeks,2,41995,41995,0,0,100625,3.5L,Gasoline,Unknown,N/A,Southview Motors Inc.,Dealer,"3419 17th Avenue SE, CALGARY, AB, T2A0R3","CALGARY, AB",149,city_center,0e6bdf08-6be2-482d-b0bb-09594bb939d4,https://www.autotrader.ca/offers/ford-f-150-lariat-fx4-pkg-4wd-3-5l-eco-boost-6-5-box-nav-gasoline-black-cat_ma29gr16518tr11275-0e6bdf08-6be2-482d-b0bb-09594bb939d4,0.39853464441655057,AutoTrader
29,2022,Ford,F 150,Lariat,3,46388,No change noted,Unchanged for 3 weeks,3,46388,46388,0,0,74817,2.7L,Gasoline,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R 1M5","RED DEER, AB",1,city_center,1ecdde28-0d30-498d-a47f-0e403239e4d0,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-red-cat_ma29gr16518tr11275-1ecdde28-0d30-498d-a47f-0e403239e4d0,0.4020759400815216,AutoTrader
30,2018,Ford,F 150,Lariat | Remote Start | Leather,3,30708,No change noted,"Up $1,001 over 3 weeks",3,29707,29700,1008,1001,189001,5.0L,Gasoline,Unknown,N/A,Grande Prairie Chrysler Jeep Dodge,Dealer,"11448 Westgate Drive, GRANDE PRAIRIE, AB, T8V 8L2","GRANDE PRAIRIE, AB",582,address,125d9504-7039-487a-a209-7ea8016ec682,https://www.autotrader.ca/offers/ford-f-150-lariat-remote-start-leather-gasoline-white-cat_ma29gr16518tr11275-125d9504-7039-487a-a209-7ea8016ec682,0.40385448811061125,AutoTrader
31,2022,Ford,F 150,"XLT CLEAN ONE OWNER CARFAX, KATZKIN LEATHER, FX4 P",3,44888,No change noted,Unchanged for 3 weeks,3,44888,44999,-111,0,95739,5.0L,Gasoline,No accidents reported,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H 0C6","OLDS, AB",63,city_center,198ace60-2c18-414b-8b53-7e1b84f9bbe1,https://www.autotrader.ca/offers/ford-f-150-xlt-clean-one-owner-carfax-katzkin-leather-fx4-p-gasoline-black-cat_ma29gr16518tr11290-198ace60-2c18-414b-8b53-7e1b84f9bbe1,0.40549803023067693,AutoTrader
32,2019,Ford,F 150,LARIAT 4WD SuperCrew 5.5' Box,3,35898,No change noted,"Down $2,000 over 2 weeks",2,37898,37498,-1600,-2000,155267,3.5L,Gasoline,Unknown,N/A,Gary Moe Medicine Hat Chrysler Dodge Jeep Ram,Dealer,"1500 Strachan RD. S.E., Medicine Hat, AB, T1B4V2","Medicine Hat, AB",406,city_center,9a41ddd9-34dd-4ab2-936d-aad524a83e11,https://www.autotrader.ca/offers/ford-f-150-lariat-4wd-supercrew-5-5-box-gasoline-cat_ma29gr16518tr11288-9a41ddd9-34dd-4ab2-936d-aad524a83e11,0.4071585322966845,AutoTrader
33,2021,Ford,F 150,"LARIAT *LOW KMS, 5.0L V8, WELL EQUIPPED, BIG CONSO",3,44777,No change noted,"Down $10,722 over 1 weeks",1,55499,55499,-10722,-10722,69157,5.0L,Gasoline,Unknown,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,00da7fd2-fb5c-449a-803d-73c009044a22,https://www.autotrader.ca/offers/ford-f-150-lariat-low-kms-5-0l-v8-well-equipped-big-conso-gasoline-silver-cat_ma29gr16518-00da7fd2-fb5c-449a-803d-73c009044a22,0.4115221476411789,AutoTrader
34,2022,Ford,F 150,XLT *No Damage History/Local Truck*,2,34495,No change noted,First seen this week,0,34495,34495,0,0,129506,3.5L,Gasoline,Unknown,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,64768ae8-fdd3-42fa-91e2-a3916ff19d9f,https://www.autotrader.ca/offers/ford-f-150-xlt-no-damage-history-local-truck-gasoline-grey-cat_ma29gr16518-64768ae8-fdd3-42fa-91e2-a3916ff19d9f,0.41319087166812446,AutoTrader
35,2022,Ford,F 150,Lariat  - Leather Seats,3,46199,No change noted,Down $800 over 2 weeks,2,46999,46199,0,-800,88725,2.7L,Gasoline,No accidents reported,N/A,Legacy Ford Ponoka,Dealer,"6305 - 42 Avenue, PONOKA, AB, T4J 1J8","PONOKA, AB",54,address,b2d88305-6dd1-4735-bb22-2401249570a9,https://www.autotrader.ca/offers/ford-f-150-lariat-leather-seats-gasoline-grey-cat_ma29gr16518tr11275-b2d88305-6dd1-4735-bb22-2401249570a9,0.4132978292557189,AutoTrader
36,2019,Ford,F 150,XLT 3.5 4X4 | TOW PACKAGE | LONG BOX,2,27900,No change noted,Unchanged for 1 weeks,1,27900,27900,0,0,191220,3.5L,Gasoline,Accident reported,N/A,Boundary Ford Sales,Dealer,"2502-50th Avenue, Lloydminster, SK, T9V2S3","Lloydminster, SK",368,city_center,9889bb35-c85f-4bba-a3bc-5b4326e5828f,https://www.autotrader.ca/offers/ford-f-150-xlt-3-5-4x4-tow-package-long-box-gasoline-black-cat_ma29gr16518-9889bb35-c85f-4bba-a3bc-5b4326e5828f,0.4157331100400914,AutoTrader
37,2022,Ford,F 150,LARIAT - HEATED SEATS HEATED WHEEL,3,42996,No change noted,"Down $1,781 over 5 weeks",5,44777,42996,0,-1781,128669,2.7L,Gasoline,Unknown,N/A,Okotoks Chevrolet Buick GMC Ltd.,Dealer,"101 Northgate Drive, OKOTOKS, AB, T1S0H9","OKOTOKS, AB",185,address,d9fe4b33-bc8d-490d-aa1e-2f86fbdd2bbd,https://www.autotrader.ca/offers/ford-f-150-lariat-heated-seats-heated-wheel-gasoline-cat_ma29gr16518tr11275-d9fe4b33-bc8d-490d-aa1e-2f86fbdd2bbd,0.41937552594964117,AutoTrader
38,2017,Ford,F 150,LARIAT | LEATHER | SUNROOF | 5.0L |,3,27995,No change noted,First seen this week,0,27995,27995,0,0,189293,5.0L,Gasoline,Unknown,N/A,OLYMPIC SUPER CENTER,Dealer,"665 University Park Dr, REGINA, SK, S4R2V8","REGINA, SK",790,address,1889a1e5-6604-4219-8c64-385e4becad30,https://www.autotrader.ca/offers/ford-f-150-lariat-leather-sunroof-5-0l-gasoline-white-cat_ma29gr16518-1889a1e5-6604-4219-8c64-385e4becad30,0.4203543615976185,AutoTrader
39,2022,Ford,F 150,XLT SuperCrew 145 | SYNC 4 | Fog Lights | Keyless,2,35000,No change noted,"Down $1,000 over 3 weeks",3,36000,35000,0,-1000,130220,3.3L,Gasoline,Unknown,N/A,Waterloo Ford,Dealer,"11420 - 107 Ave, Edmonton, AB, T5H 0Y5","Edmonton, AB",155,address,6514dcfe-f6e3-4cef-9691-737d35d1cec5,https://www.autotrader.ca/offers/ford-f-150-xlt-supercrew-145-sync-4-fog-lights-keyless-gasoline-red-cat_ma29gr16518tr11290-6514dcfe-f6e3-4cef-9691-737d35d1cec5,0.42242653285229176,AutoTrader
40,2021,Ford,F 150,XLT| Equipment Group 301A| Tow Technology Package|,2,36477,No change noted,First seen this week,0,36477,36477,0,0,94110,3.5L,Gasoline,Unknown,N/A,Kentwood Ford,Dealer,"13344 - 97 St., EDMONTON, AB, T5E 4C9","EDMONTON, AB",159,address,93a2c86b-5f41-4887-b5b9-cdf5ed1cc176,https://www.autotrader.ca/offers/ford-f-150-xlt-equipment-group-301a-tow-technology-package-gasoline-blue-cat_ma29gr16518-93a2c86b-5f41-4887-b5b9-cdf5ed1cc176,0.42809426599184214,AutoTrader
41,2021,Ford,F 150,XLT,2,36488,No change noted,Down $412 over 1 weeks,1,36900,36900,-412,-412,112071,2.7L,Gasoline,Accident reported,N/A,Go Nissan South,Dealer,"1275 - 101 Street, EDMONTON, AB, T6X 1A1","EDMONTON, AB",140,address,4de8907e-c958-423a-bef2-190756e275f8,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-grey-cat_ma29gr16518tr11290-4de8907e-c958-423a-bef2-190756e275f8,0.42829560562234553,AutoTrader
42,2018,Ford,F 150,XLT  Spacious SuperCrew! Massive Rear Seat Legroom,2,24695,No change noted,"Down $1,300 over 1 weeks",1,25995,25995,-1300,-1300,100345,3.3L,Gasoline,Unknown,N/A,Vernon Kia,Dealer,"6365 Highway 97, Vernon, BC, V1B 3R4","Vernon, BC",699,address,9c6d6acc-5b26-4675-bdeb-a53b9af76712,https://www.autotrader.ca/offers/ford-f-150-xlt-spacious-supercrew-massive-rear-seat-legroom-gasoline-white-cat_ma29gr16518-9c6d6acc-5b26-4675-bdeb-a53b9af76712,0.4325623263071064,AutoTrader
43,2019,Ford,F 150,XLT,2,29995,No change noted,Unchanged for 2 weeks,2,29995,29995,0,0,189595,2.7L,Gasoline,Accident reported,N/A,Boundary Ford Sales,Dealer,"2502-50th Avenue, Lloydminster, SK, T9V2S3","Lloydminster, SK",368,city_center,146c27ee-555f-4629-91fa-08f405e6f4b3,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-red-cat_ma29gr16518tr11290-146c27ee-555f-4629-91fa-08f405e6f4b3,0.43285909563503466,AutoTrader
44,2022,Ford,F 150,XLT SuperCrew 145 | Tailgate Step | SYNC 4 | Rear,2,37000,No change noted,Unchanged for 1 weeks,1,37000,37000,0,0,113124,5.0L,Gasoline,Unknown,N/A,Waterloo Ford,Dealer,"11420 - 107 Ave, Edmonton, AB, T5H 0Y5","Edmonton, AB",155,address,a8482947-3bf9-496b-9a8a-9745e7fc3b74,https://www.autotrader.ca/offers/ford-f-150-xlt-supercrew-145-tailgate-step-sync-4-rear-gasoline-white-cat_ma29gr16518-a8482947-3bf9-496b-9a8a-9745e7fc3b74,0.43559391331395914,AutoTrader
45,2016,Ford,F 150,XLT | 4X4 | 5.0L | BACK UP CAM |,2,19995,No change noted,Unchanged for 1 weeks,1,19995,19995,0,0,236072,5.0L,Gasoline,Unknown,N/A,OLYMPIC SUPER CENTER,Dealer,"665 University Park Dr, REGINA, SK, S4R2V8","REGINA, SK",790,address,fa7e8adf-7acb-4ac5-bb79-b9e9ef894807,https://www.autotrader.ca/offers/ford-f-150-xlt-4x4-5-0l-back-up-cam-gasoline-red-cat_ma29gr16518tr11290-fa7e8adf-7acb-4ac5-bb79-b9e9ef894807,0.4382622800909162,AutoTrader
46,2024,Ford,F 150,XLT 301A PACKAGE | 3.5L V6 ECOBOOST ENGINE | NAVIG,2,37343,No change noted,"Down $2,534 over 3 weeks",3,39877,37878,-535,-2534,151588,3.5L,Gasoline,Unknown,N/A,Leduc Hyundai,Dealer,"7014 Sparrow Drive, Leduc, AB, T9E 8A5","Leduc, AB",124,address,576cc7cd-692a-4033-b3d9-828cc41e82cc,https://www.autotrader.ca/offers/ford-f-150-xlt-301a-package-3-5l-v6-ecoboost-engine-navig-gasoline-grey-cat_ma29gr16518tr11290-576cc7cd-692a-4033-b3d9-828cc41e82cc,0.4405061291387467,AutoTrader
47,2022,Ford,F 150,XLT *No Accidents/360 Sensors/Serviced*,2,38830,No change noted,First seen this week,0,38830,38830,0,0,87986,3.5L,Gasoline,No accidents reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,a5f979f2-4828-4964-8ebf-414a37e0e547,https://www.autotrader.ca/offers/ford-f-150-xlt-no-accidents-360-sensors-serviced-gasoline-grey-cat_ma29gr16518-a5f979f2-4828-4964-8ebf-414a37e0e547,0.44081729870550695,AutoTrader
