rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2019,Honda,Odyssey,Unknown,1,19500,No change noted,First seen this week,0,19500,19500,0,0,188000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Wetaskiwin, AB","Wetaskiwin, AB",102,address,1739377455,https://www.kijiji.ca/v-cars-trucks/woodstock-on/2019-honda-odyssey-ex/1739377455,0.49129464235895726,Kijiji
12,2020,Honda,Odyssey,Unknown,1,25000,No change noted,Unchanged for 1 weeks,1,25000,25000,0,0,104000,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Camrose, AB","Camrose, AB",142,address,1737707481,https://www.kijiji.ca/v-cars-trucks/st-albert/selling-my-oddesy/1737707481,0.49182505248883457,Kijiji
13,2018,Honda,Odyssey,Unknown,1,23000,No change noted,Unchanged for 1 weeks,1,23000,23000,0,0,147000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738815449,https://www.kijiji.ca/v-cars-trucks/cape-breton/2018-honda-odyssey/1738815449,0.4935713056506875,Kijiji
14,2019,Honda,Odyssey,Unknown,1,24998,No change noted,Unchanged for 1 weeks,1,24998,24998,0,0,121453,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738655457,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2019-honda-odyssey-sale-pending/1738655457,0.49453942142465723,Kijiji
15,2018,Honda,Odyssey,Unknown,1,28990,No change noted,Up $200 over 1 weeks,1,28790,28790,200,200,69790,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738215734,https://www.kijiji.ca/v-cars-trucks/bedford/2018-honda-odyssey-ex/1738215734,0.49603075398491847,Kijiji
16,2018,Honda,Odyssey,Unknown,1,28990,No change noted,Up $200 over 1 weeks,1,28790,28790,200,200,69790,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738214720,https://www.kijiji.ca/v-cars-trucks/ottawa/2018-honda-odyssey-ex/1738214720,0.49603075398491847,Kijiji
17,2018,Honda,Odyssey,Unknown,1,28990,No change noted,Up $200 over 1 weeks,1,28790,28790,200,200,69790,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738214545,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-odyssey-ex/1738214545,0.49603075398491847,Kijiji
18,2019,Honda,Odyssey,Unknown,1,25000,No change noted,Unchanged for 1 weeks,1,25000,25000,0,0,124000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737878741,https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2019-honda-odyssey/1737878741,0.496377942347068,Kijiji
19,2019,Honda,Odyssey,Unknown,1,24572,No change noted,Unchanged for 1 weeks,1,24572,24572,0,0,129837,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739259989,https://www.kijiji.ca/v-cars-trucks/hamilton/2019-honda-odyssey-ex-rear-entertainment-system-1-owner/1739259989,0.49643089352261394,Kijiji
20,2018,Honda,Odyssey,Unknown,1,20990,No change noted,Unchanged for 1 weeks,1,20990,20990,0,0,182818,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738761088,https://www.kijiji.ca/v-cars-trucks/regina/2018-honda-odyssey-ex-no-accidents/1738761088,0.49982420719939646,Kijiji
21,2018,Honda,Odyssey,Unknown,1,23476,No change noted,Down $100 over 1 weeks,1,23576,23576,-100,-100,151000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739064975,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2018-honda-odyssey-ex-honda-vac-sunroof-safetied/1739064975,0.5010064280415689,Kijiji
22,2019,Honda,Odyssey,Unknown,1,26000,No change noted,Unchanged for 1 weeks,1,26000,26000,0,0,126500,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738444335,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2019-honda-odyssey-ex/1738444335,0.5077812606952582,Kijiji
23,2018,Honda,Odyssey,Unknown,1,26895,No change noted,Unchanged for 1 weeks,1,26895,26895,0,0,117486,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739109887,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-odyssey-ex-l-res-auto/1739109887,0.5099504449026028,Kijiji
24,2019,Honda,Odyssey,Unknown,1,22990,No change noted,Unchanged for 1 weeks,1,22990,22990,0,0,170802,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1727107498,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2019-honda-odyssey-ex-8-pass-dvd-camera-apple-carplay-no-accid/1727107498,0.5104765581814913,Kijiji
25,2019,Honda,Odyssey,Unknown,1,27988,No change noted,Down $1 over 1 weeks,1,27989,27989,-1,-1,106000,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738294218,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2019-honda-odyssey-ex-8-places-carplay-camera-jantes-demarr/1738294218,0.5122582004286033,Kijiji
26,2020,Honda,Odyssey,Unknown,1,24999,No change noted,First seen this week,0,24999,24999,0,0,152051,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1739402241,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2020-honda-odyssey-ex-ex-sliding-doors-apple-carplay/1739402241,0.516404753314434,Kijiji
27,2019,Honda,Odyssey,Unknown,1,23995,No change noted,First seen this week,0,23995,23995,0,0,166620,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739359672,https://www.kijiji.ca/v-cars-trucks/hamilton/2019-honda-odyssey-ex-l-res-8-leather-seats-dvd-apple-android/1739359672,0.5171551074071368,Kijiji
28,2019,Honda,Odyssey,Unknown,1,26998,No change noted,Unchanged for 1 weeks,1,26998,26998,0,0,127494,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738651879,https://www.kijiji.ca/v-cars-trucks/ottawa/2019-honda-odyssey-ex-auto/1738651879,0.5180896295496091,Kijiji
29,2018,Honda,Odyssey,Unknown,1,26290,No change noted,Up $200 over 1 weeks,1,26090,26090,200,200,141000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737784914,https://www.kijiji.ca/v-cars-trucks/bedford/2018-honda-odyssey-ex-l-navi/1737784914,0.5209275087305191,Kijiji
30,2018,Honda,Odyssey,Unknown,1,26290,No change noted,Up $200 over 1 weeks,1,26090,26090,200,200,141000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737733793,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-odyssey-ex-l-navi/1737733793,0.5209275087305191,Kijiji
31,2018,Honda,Odyssey,Unknown,1,26290,No change noted,Up $200 over 1 weeks,1,26090,26090,200,200,141000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737733738,https://www.kijiji.ca/v-cars-trucks/ottawa/2018-honda-odyssey-ex-l-navi/1737733738,0.5209275087305191,Kijiji
32,2018,Honda,Odyssey,Unknown,1,20800,No change noted,Unchanged for 1 weeks,1,20800,20800,0,0,203000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1738376250,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-honda-odyssey-exl/1738376250,0.5244354774765991,Kijiji
33,2020,Honda,Odyssey,Unknown,1,32190,No change noted,Down $200 over 1 weeks,1,32390,32390,-200,-200,68717,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1736625044,https://www.kijiji.ca/v-cars-trucks/bedford/2020-honda-odyssey-ex/1736625044,0.526040658413413,Kijiji
34,2019,Honda,Odyssey,Unknown,1,20900,No change noted,Unchanged for 1 weeks,1,20900,20900,0,0,221350,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738200200,https://www.kijiji.ca/v-cars-trucks/portage-la-prairie/2019-honda-odyssey-ex-res-auto/1738200200,0.5264814799766309,Kijiji
35,2019,Honda,Odyssey,Unknown,1,27500,No change noted,Unchanged for 1 weeks,1,27500,27500,0,0,132522,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1735397687,https://www.kijiji.ca/v-cars-trucks/ottawa/2019-honda-odyssey-ex-l/1735397687,0.5265090953604007,Kijiji
36,2018,Honda,Odyssey,Unknown,1,30990,No change noted,Up $200 over 1 weeks,1,30790,30790,200,200,86396,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737259923,https://www.kijiji.ca/v-cars-trucks/bedford/2018-honda-odyssey-ex-l-navi/1737259923,0.5271273906812989,Kijiji
37,2018,Honda,Odyssey,Unknown,1,30990,No change noted,Up $200 over 1 weeks,1,30790,30790,200,200,86396,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737099187,https://www.kijiji.ca/v-cars-trucks/ottawa/2018-honda-odyssey-ex-l-navi/1737099187,0.5271273906812989,Kijiji
38,2018,Honda,Odyssey,Unknown,1,30990,No change noted,Up $200 over 1 weeks,1,30790,30790,200,200,86396,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737099412,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-odyssey-ex-l-navi/1737099412,0.5271273906812989,Kijiji
39,2019,Honda,Odyssey,Unknown,1,25977,No change noted,Unchanged for 1 weeks,1,25977,25977,0,0,139225,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737555175,https://www.kijiji.ca/v-cars-trucks/calgary/2019-honda-odyssey-touring-3-5-v6-power-leather-sunroof/1737555175,0.5277180438061833,Kijiji
40,2022,Honda,Odyssey,Unknown,1,28000,No change noted,First seen this week,0,28000,28000,0,0,116738,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739370150,https://www.kijiji.ca/v-cars-trucks/calgary/2022-honda-odyssey-ex-l/1739370150,0.5311123139674293,Kijiji
41,2018,Honda,Odyssey,Unknown,1,25995,No change noted,First seen this week,0,25995,25995,0,0,160635,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737875252,https://www.kijiji.ca/v-cars-trucks/hamilton/2018-honda-odyssey-touring-fwd-sunroof-vent-front-seats/1737875252,0.5321153155320887,Kijiji
42,2019,Honda,Odyssey,Unknown,1,31295,No change noted,Down $400 over 1 weeks,1,31695,31695,-400,-400,89553,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1735018808,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2019-honda-odyssey/1735018808,0.5323157599203541,Kijiji
43,2019,Honda,Odyssey,Unknown,1,32995,No change noted,Unchanged for 1 weeks,1,32995,32995,0,0,92334,Unknown,Gas,Unknown,N/A,Unknown,Private,"Red Deer, AB","Red Deer, AB",1,address,1739265021,https://www.kijiji.ca/v-cars-trucks/penticton/2019-honda-odyssey/1739265021,0.5334765428789078,Kijiji
44,2018,Honda,Odyssey,Unknown,1,27990,No change noted,Up $200 over 1 weeks,1,27790,27790,200,200,137762,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738826820,https://www.kijiji.ca/v-cars-trucks/bedford/2018-honda-odyssey-touring/1738826820,0.534964578493871,Kijiji
45,2018,Honda,Odyssey,Unknown,1,27990,No change noted,Up $200 over 1 weeks,1,27790,27790,200,200,137762,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738773300,https://www.kijiji.ca/v-cars-trucks/ottawa/2018-honda-odyssey-touring/1738773300,0.534964578493871,Kijiji
46,2018,Honda,Odyssey,Unknown,1,27990,No change noted,Up $200 over 1 weeks,1,27790,27790,200,200,137762,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738773131,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2018-honda-odyssey-touring/1738773131,0.534964578493871,Kijiji
47,2019,Honda,Odyssey,Unknown,1,23995,No change noted,Unchanged for 1 weeks,1,23995,23995,0,0,197674,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1731284167,https://www.kijiji.ca/v-cars-trucks/london/2019-honda-odyssey-ex-l-res/1731284167,0.5393365359785653,Kijiji
48,2018,Honda,Odyssey,Unknown,1,27998,No change noted,Unchanged for 1 weeks,1,27998,27998,0,0,144802,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737979746,https://www.kijiji.ca/v-cars-trucks/london/2018-honda-odyssey-ex-sunroof-8-passenger-adaptive-cruise/1737979746,0.5400700907549423,Kijiji
49,2019,Honda,Odyssey,Unknown,1,24335,No change noted,Down $129 over 1 weeks,1,24464,24464,-129,-129,179228,3.5L,Gas,No accidents reported,N/A,Unknown,Unknown,"Calgary, AB","Calgary, AB",149,address,1736224677,https://www.kijiji.ca/v-cars-trucks/calgary/2019-honda-odyssey-ex-ex-3-5l-accident-free/1736224677,0.5404995093641691,Kijiji
50,2018,Honda,Odyssey,Unknown,1,34890,No change noted,Unchanged for 1 weeks,1,34890,34890,0,0,53089,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1736881272,https://www.kijiji.ca/v-cars-trucks/bedford/2018-honda-odyssey-touring/1736881272,0.5408453322392409,Kijiji
