rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2022,Subaru,Forester,Limited,2,31995,No change noted,"Down $1,000 over 5 weeks",5,32995,32495,-500,-1000,64460,2.5L,Gasoline,Unknown,N/A,Genesis South Edmonton,Dealer,"10150 34 Ave NW, Edmonton, AB, T6E 6C8","Edmonton, AB",145,address,fb3da6c4-7800-4fba-ab6d-eddea1d2968f,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-black-cat_ma67gr201384tr15021-fb3da6c4-7800-4fba-ab6d-eddea1d2968f,0.605263023836409,AutoTrader
12,2023,Subaru,Forester,"SPORT; EYESIGHT PKG, SUNROOF, AWD, HEATED SEATS/WH",2,28997,No change noted,Unchanged for 1 weeks,1,28997,28997,0,0,103314,2.5L,Gasoline,Unknown,N/A,Toyota on the Trail,Dealer,"5210 Calgary Trail NW, Edmonton, AB, T6H 4J8","Edmonton, AB",147,address,581721cd-584f-4a19-9307-4f58278b7b88,https://www.autotrader.ca/offers/subaru-forester-sport-eyesight-pkg-sunroof-awd-heated-seats-wh-gasoline-silver-cat_ma67gr201384tr7238-581721cd-584f-4a19-9307-4f58278b7b88,0.6154447041547707,AutoTrader
13,2022,Subaru,Forester,"CVT, 2.5L H-4 ENG, HEATED FRONT SEATS, HEATED STEE",1,26987,No change noted,Down $500 over 1 weeks,1,27487,27487,-500,-500,69965,2.5L,Gasoline,Accident reported,N/A,Team Ford,Dealer,"3304 - 91 St., EDMONTON, AB, T6N 1C1","EDMONTON, AB",142,address,05dea6ad-dffd-4d22-8d7d-8f7d3cdd5eeb,https://www.autotrader.ca/offers/subaru-forester-cvt-2-5l-h-4-eng-heated-front-seats-heated-stee-gasoline-black-cat_ma67gr201384-05dea6ad-dffd-4d22-8d7d-8f7d3cdd5eeb,0.6207717559856747,AutoTrader
14,2020,Subaru,Forester,"pre-collision braking, adaptive cruise control, la",1,26978,No change noted,Down $20 over 1 weeks,1,26998,26998,-20,-20,76000,2.5L,Gasoline,Accident reported,N/A,Go Mazda,Dealer,"9710 - 35 Ave, EDMONTON, AB, T6E6J6","EDMONTON, AB",154,city_center,6c66ad8b-2067-44f7-b3ec-99c39bb2903a,https://www.autotrader.ca/offers/subaru-forester-pre-collision-braking-adaptive-cruise-control-la-gasoline-grey-cat_ma67gr201384tr15009-6c66ad8b-2067-44f7-b3ec-99c39bb2903a,0.6305819412814025,AutoTrader
15,2022,Subaru,Forester,Sport | AWD | SUNROOF | CARPLAY | HEATED SEATS,2,34500,No change noted,"Down $1,487 over 2 weeks",2,35987,35500,-1000,-1487,56056,Unknown,Gasoline,Accident reported,N/A,North Edmonton Kia,Dealer,"13634 St. Albert Trail NW, Edmonton, AB, T5L 4P3","Edmonton, AB",173,address,7788495f-6944-4fce-bea9-443f17543d48,https://www.autotrader.ca/offers/subaru-forester-sport-awd-sunroof-carplay-heated-seats-gasoline-grey-cat_ma67gr201384tr7238-7788495f-6944-4fce-bea9-443f17543d48,0.6328894628988103,AutoTrader
16,2019,Subaru,Forester,Convenience,1,18800,No change noted,"Down $1,700 over 6 weeks",6,20500,18800,0,-1700,157775,2.5L,Gasoline,Unknown,N/A,Unknown,Dealer,,"Taber, AB",292,city_center,022baef7-738d-427d-b1b2-4d340a15a33c,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-grey-cat_ma67gr201384-022baef7-738d-427d-b1b2-4d340a15a33c,0.6528309896550794,AutoTrader
17,2021,Subaru,Forester,2.5i BACKUP CAMERA HEATED SEATS LANE ASSIT /,1,23988,No change noted,Unchanged for 10 weeks,10,23988,23988,0,0,127416,2.5L,Gasoline,Accident reported,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,12964d16-62fd-41ca-ae44-9c9a164fe03f,https://www.autotrader.ca/offers/subaru-forester-2-5i-backup-camera-heated-seats-lane-assit-gasoline-white-cat_ma67gr201384-12964d16-62fd-41ca-ae44-9c9a164fe03f,0.6554637214674423,AutoTrader
18,2021,Subaru,Forester,Touring AWD | EYESIGHT | STARLINK | HEATED SEATS,3,26995,No change noted,Unchanged for 3 weeks,3,26995,26995,0,0,126468,2.5L,Gasoline,Unknown,N/A,Auto Gallery Subaru,Dealer,"609 Winnipeg Street, REGINA, SK, S4R 8P2","REGINA, SK",784,address,cc05f5f8-630a-49be-95cc-40b239bed84d,https://www.autotrader.ca/offers/subaru-forester-touring-awd-eyesight-starlink-heated-seats-gasoline-black-cat_ma67gr201384tr15027-cc05f5f8-630a-49be-95cc-40b239bed84d,0.6644005437581358,AutoTrader
19,2020,Subaru,Forester,Premier,1,27000,No change noted,"Down $1,000 over 5 weeks",5,28000,27500,-500,-1000,107625,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",158,address,c091489d-64b3-409d-b8b5-4458ec7587aa,https://www.autotrader.ca/offers/subaru-forester-premier-gasoline-black-cat_ma67gr201384tr15022-c091489d-64b3-409d-b8b5-4458ec7587aa,0.6717196654480728,AutoTrader
20,2019,Subaru,Forester,Sport,2,28777,No change noted,Unchanged for 1 weeks,1,28777,28777,0,0,99200,2.5L,Gasoline,Unknown,N/A,Subaru of Saskatoon,Dealer,"321 Circle Dr W, Saskatoon, SK, S7L 5S8","Saskatoon, SK",539,address,23615ce6-2a6b-41a4-837a-07f31e715d34,https://www.autotrader.ca/offers/subaru-forester-sport-gasoline-blue-cat_ma67gr201384tr7238-23615ce6-2a6b-41a4-837a-07f31e715d34,0.68176509711838,AutoTrader
21,2024,Subaru,Forester,Touring | X-MODE AWD | STARLINK | EYESIGHT,3,35995,No change noted,Unchanged for 3 weeks,3,35995,35995,0,0,58363,2.5L,Gasoline,Unknown,N/A,Auto Gallery Subaru,Dealer,"609 Winnipeg Street, REGINA, SK, S4R 8P2","REGINA, SK",784,address,5c0abcc6-9741-463e-86d8-883c7ab725f4,https://www.autotrader.ca/offers/subaru-forester-touring-x-mode-awd-starlink-eyesight-gasoline-silver-cat_ma67gr201384tr15027-5c0abcc6-9741-463e-86d8-883c7ab725f4,0.6964991445420997,AutoTrader
22,2022,Subaru,Forester,AWD CONVENIENCE,1,30999,No change noted,Unchanged for 4 weeks,4,30999,30999,0,0,88799,2.5L,Gasoline,Accident reported,N/A,Sherwood Nissan,Dealer,"10 Broadway Boulevard, SHERWOOD PARK, AB, T8H2A2","SHERWOOD PARK, AB",162,address,42c29f9a-377e-4457-9d99-c6aee44c8b9b,https://www.autotrader.ca/offers/subaru-forester-awd-convenience-gasoline-black-cat_ma67gr201384tr15009-42c29f9a-377e-4457-9d99-c6aee44c8b9b,0.7012373707762211,AutoTrader
23,2022,Subaru,Forester,Premier AWD | Surround View Monitor | Ventilated S,1,36597,No change noted,Down $691 over 5 weeks,5,37288,35987,610,-691,77144,2.5L,Gasoline,Accident reported,N/A,Kia Red Deer,Dealer,"2949 50 Ave, Red Deer, AB, T4R1H1","Red Deer, AB",3,address,516799d1-1849-47f3-887a-8e34e1646b86,https://www.autotrader.ca/offers/subaru-forester-premier-awd-surround-view-monitor-ventilated-s-gasoline-white-cat_ma67gr201384tr15022-516799d1-1849-47f3-887a-8e34e1646b86,0.7299370038802243,AutoTrader
24,2022,Subaru,Forester,Premier CVT One Owner,1,36495,No change noted,First seen this week,0,36495,36495,0,0,66196,Unknown,Gasoline,Unknown,N/A,South Pointe Honda,Dealer,"11609 40 St SE, Calgary, AB, T2Z4M8","Calgary, AB",164,address,bae91a27-3f20-43e9-802c-b88605482f0c,https://www.autotrader.ca/offers/subaru-forester-premier-cvt-one-owner-gasoline-cat_ma67gr201384tr15022-bae91a27-3f20-43e9-802c-b88605482f0c,0.7452864220964893,AutoTrader
25,2023,Subaru,Forester,2.5L CVT Fresh Trade! No Accidents!,1,28999,No change noted,"Down $1,600 over 10 weeks",10,30599,28999,0,-1600,58396,2.5L,Gasoline,No accidents reported,N/A,Regina Nissan,Dealer,"111 Broad St., REGINA, SK, S4R 2E4","REGINA, SK",785,address,b08eb0cb-cbd6-481e-97e1-753a8fcc635c,https://www.autotrader.ca/offers/subaru-forester-2-5l-cvt-fresh-trade-no-accidents-gasoline-white-cat_ma67gr201384-b08eb0cb-cbd6-481e-97e1-753a8fcc635c,0.7546709502164635,AutoTrader
26,2024,Subaru,Forester,Limited 2.5L CVT LEATHER / SUNROOF / POWER TAILGAT,2,32998,No change noted,"Down $2,000 over 8 weeks",8,34998,32998,0,-2000,77922,2.5L,Gasoline,Unknown,N/A,Regina Nissan,Dealer,"111 Broad St., REGINA, SK, S4R 2E4","REGINA, SK",785,address,0b6b414f-65ad-49a5-b2a5-1f285814f37c,https://www.autotrader.ca/offers/subaru-forester-limited-2-5l-cvt-leather-sunroof-power-tailgat-gasoline-cat_ma67gr201384tr15021-0b6b414f-65ad-49a5-b2a5-1f285814f37c,0.7570452290580071,AutoTrader
27,2021,Subaru,Forester,CONVENIENCE,1,27900,No change noted,Down $445 over 10 weeks,10,28345,27900,0,-445,88303,2.5L,Gasoline,Unknown,N/A,Wheat Country Motors,Dealer,"680 Winnipeg Street, REGINA, SK, S4R1H8","REGINA, SK",785,address,1629b416-8f03-4f91-9ac6-a09a1bb287e6,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-red-cat_ma67gr201384tr15009-1629b416-8f03-4f91-9ac6-a09a1bb287e6,0.7781202313264688,AutoTrader
28,2021,Subaru,Forester,Premier  | AWD | LEATHER | SUNROOF |,1,31995,No change noted,Unchanged for 4 weeks,4,31995,31995,0,0,58930,2.5L,Gasoline,Unknown,N/A,OLYMPIC SUPER CENTER,Dealer,"665 University Park Dr, REGINA, SK, S4R2V8","REGINA, SK",790,address,fd238ac1-2f5b-4b36-a785-df86c40132e8,https://www.autotrader.ca/offers/subaru-forester-premier-awd-leather-sunroof-gasoline-white-cat_ma67gr201384tr15022-fd238ac1-2f5b-4b36-a785-df86c40132e8,0.795721395696673,AutoTrader
