rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2024,Subaru,Forester,Wilderness,3,34500,No change noted,First seen this week,0,34500,34500,0,0,107377,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",164,address,def6d2e0-ee0c-4bba-86e9-976d222cb7d4,https://www.autotrader.ca/offers/subaru-forester-wilderness-gasoline-green-cat_ma67gr201384tr15028-def6d2e0-ee0c-4bba-86e9-976d222cb7d4,0.5694390025609368,AutoTrader
12,2019,Subaru,Forester,Convenience CVT   - Aluminum Wheels - Heated Seats,1,14999,No change noted,Unchanged for 2 weeks,2,14999,14999,0,0,223747,2.5L,Gasoline,Unknown,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,91674d90-e5d3-4a73-a980-ac5200092f3c,https://www.autotrader.ca/offers/subaru-forester-convenience-cvt-aluminum-wheels-heated-seats-gasoline-blue-cat_ma67gr201384tr15009-91674d90-e5d3-4a73-a980-ac5200092f3c,0.5702111949641032,AutoTrader
13,2020,Subaru,Forester,2.5i Convenience,1,26888,No change noted,Unchanged for 4 weeks,4,26888,26888,0,0,60333,2.5L,Gasoline,Unknown,N/A,Ezway Auto Group,Dealer,"9704 27 Avenue Northwest, Edmonton, AB, T6N 1B2","Edmonton, AB",154,city_center,301cbc85-1d0c-41f8-a7dc-a60da1e5ee93,https://www.autotrader.ca/offers/subaru-forester-2-5i-convenience-gasoline-blue-cat_ma67gr201384tr15009-301cbc85-1d0c-41f8-a7dc-a60da1e5ee93,0.5778969558222175,AutoTrader
14,2022,Subaru,Forester,Limited,2,32995,No change noted,Unchanged for 1 weeks,1,32995,32995,0,0,64460,2.5L,Gasoline,Unknown,N/A,Genesis South Edmonton,Dealer,"10150 34 Ave NW, Edmonton, AB, T6E 6C8","Edmonton, AB",144,address,fb3da6c4-7800-4fba-ab6d-eddea1d2968f,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-black-cat_ma67gr201384tr15021-fb3da6c4-7800-4fba-ab6d-eddea1d2968f,0.5829840890609443,AutoTrader
15,2019,Subaru,Forester,Convenience CVT   - Aluminum Wheels - Heated Seats,1,23999,No change noted,Unchanged for 1 weeks,1,23999,23999,0,0,110210,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,4837b378-5f41-4d8f-8ca2-e958732913f8,https://www.autotrader.ca/offers/subaru-forester-convenience-cvt-aluminum-wheels-heated-seats-gasoline-black-cat_ma67gr201384-4837b378-5f41-4d8f-8ca2-e958732913f8,0.5841118216934379,AutoTrader
16,2021,Subaru,Forester,Sport,2,27210,No change noted,Up $605 over 5 weeks,5,26605,27210,0,605,146426,2.5L,Gasoline,Accident reported,N/A,Lexus of Calgary,Dealer,"22 Heritage Meadows Road SE, CALGARY, AB, T2H3C1","CALGARY, AB",155,address,81ba1037-b419-4cd2-a17e-aea7d4b478c2,https://www.autotrader.ca/offers/subaru-forester-sport-gasoline-blue-cat_ma67gr201384tr7238-81ba1037-b419-4cd2-a17e-aea7d4b478c2,0.5841708089016285,AutoTrader
17,2024,Subaru,Forester,"TOURING, 2.5L I4, AWD",3,35900,No change noted,Unchanged for 1 weeks,1,35900,35900,0,0,25235,2.5L,Gasoline,Accident reported,N/A,Merlin Ford,Dealer,"3750 Idylwyld Drive North, SASKATOON, SK, S7K6G3","SASKATOON, SK",543,address,daa4c622-436a-405e-a2e5-dc3615f31904,https://www.autotrader.ca/offers/subaru-forester-touring-2-5l-i4-awd-gasoline-grey-cat_ma67gr201384tr15027-daa4c622-436a-405e-a2e5-dc3615f31904,0.5859262048457898,AutoTrader
18,2019,Subaru,Forester,Convenience,1,21731,No change noted,Down $157 over 2 weeks,2,21888,21731,0,-157,146261,2.5L,Gasoline,Unknown,N/A,Fish Creek Nissan,Dealer,"14750 Macleod Trail South, CALGARY, AB, T2Y 2E7","CALGARY, AB",149,city_center,b7b33528-7c28-4b14-8e0c-20fb32a6a766,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-grey-cat_ma67gr201384tr15009-b7b33528-7c28-4b14-8e0c-20fb32a6a766,0.5876386894768278,AutoTrader
19,2021,Subaru,Forester,2.5i BACKUP CAMERA HEATED SEATS LANE ASSIT /,1,23988,No change noted,Unchanged for 5 weeks,5,23988,23988,0,0,127416,2.5L,Gasoline,Accident reported,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,12964d16-62fd-41ca-ae44-9c9a164fe03f,https://www.autotrader.ca/offers/subaru-forester-2-5i-backup-camera-heated-seats-lane-assit-gasoline-white-cat_ma67gr201384-12964d16-62fd-41ca-ae44-9c9a164fe03f,0.5997304102867509,AutoTrader
20,2022,Subaru,Forester,AWD CVT BCam,1,29827,No change noted,Unchanged for 2 weeks,2,29827,29827,0,0,77874,2.5L,Gasoline,Unknown,N/A,Red Deer Motors,Dealer,"6720 Johnstone Dr., RED DEER, AB, T4P 3Y2","RED DEER, AB",5,address,eb0b1cdb-6357-4f5e-ad05-6cf575c385a7,https://www.autotrader.ca/offers/subaru-forester-awd-cvt-bcam-gasoline-grey-cat_ma67gr201384tr15021-eb0b1cdb-6357-4f5e-ad05-6cf575c385a7,0.602965586297391,AutoTrader
21,2022,Subaru,Forester,Convenience | One Owner | Adaptive Cruise Control,1,27897,No change noted,Unchanged for 5 weeks,5,27897,27897,0,0,105502,2.5L,Gasoline,Accident reported,N/A,Red Deer Volkswagen,Dealer,"7 Mckenzie Drive, Red Deer, AB, T4S 2H4","Red Deer, AB",11,address,dc0f5391-de1d-4c2c-9f8c-4fbc22dd7efa,https://www.autotrader.ca/offers/subaru-forester-convenience-one-owner-adaptive-cruise-control-gasoline-black-cat_ma67gr201384tr15009-dc0f5391-de1d-4c2c-9f8c-4fbc22dd7efa,0.604056352703459,AutoTrader
22,2020,Subaru,Forester,Limited,2,24448,No change noted,Down $500 over 5 weeks,5,24948,24448,0,-500,118675,2.5L,Gasoline,Accident reported,N/A,Grande Prairie Subaru,Dealer,"11445 104th Ave., GRANDE PRAIRIE, AB, T8V 0N7","GRANDE PRAIRIE, AB",579,city_center,190953b0-6917-4fd7-9a93-b87d8d3da5bd,https://www.autotrader.ca/offers/subaru-forester-limited-gasoline-grey-cat_ma67gr201384tr15021-190953b0-6917-4fd7-9a93-b87d8d3da5bd,0.6044602779078968,AutoTrader
23,2019,Subaru,Forester,Convenience,1,20500,No change noted,Unchanged for 1 weeks,1,20500,20500,0,0,157775,2.5L,Gasoline,Unknown,N/A,Unknown,Dealer,,"TABER, AB",292,city_center,022baef7-738d-427d-b1b2-4d340a15a33c,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-grey-cat_ma67gr201384-022baef7-738d-427d-b1b2-4d340a15a33c,0.6093001138190638,AutoTrader
24,2024,Subaru,Forester,"Limited AWD, Leather, Nav, CPO, Avail. 3.99% OAC",2,37900,No change noted,Unchanged for 1 weeks,1,37900,37900,0,0,58681,2.5L,Gasoline,Unknown,N/A,Scott Subaru,Dealer,"6863 50th Ave., RED DEER, AB, T4N 4E2","RED DEER, AB",1,city_center,13813d7e-003d-41a9-b2d0-b130dbbd6f6f,https://www.autotrader.ca/offers/subaru-forester-limited-awd-leather-nav-cpo-avail-3-99-oac-gasoline-grey-cat_ma67gr201384tr15021-13813d7e-003d-41a9-b2d0-b130dbbd6f6f,0.6135527623263943,AutoTrader
25,2024,Subaru,Forester,Limited AWD,2,38999,No change noted,First seen this week,0,38999,38999,0,0,18982,2.5L,Gasoline,Accident reported,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,aa628a2f-190a-4ae4-b775-d1dc42191a04,https://www.autotrader.ca/offers/subaru-forester-limited-awd-gasoline-blue-cat_ma67gr201384tr15021-aa628a2f-190a-4ae4-b775-d1dc42191a04,0.6198787707386274,AutoTrader
26,2022,Subaru,Forester,Convenience CarPlay Dual Zone Climate Control,1,27977,No change noted,Unchanged for 4 weeks,4,27977,27977,0,0,100939,2.5L,Gasoline,Unknown,N/A,Go Auto Sherwood Park,Dealer,"2335 Broadmoor Blvd, Sherwood Park, AB, T8H 1N1","Sherwood Park, AB",166,address,44c9d1f5-695e-4299-b980-d8aa207447cc,https://www.autotrader.ca/offers/subaru-forester-convenience-carplay-dual-zone-climate-control-gasoline-silver-cat_ma67gr201384tr15009-44c9d1f5-695e-4299-b980-d8aa207447cc,0.6304336858705537,AutoTrader
27,2020,Subaru,Forester,"Premier AWD, Leather, Nav, Sunroof, Loaded",1,27999,"Reduced from $ 29,999,-","Down $2,000 over 1 weeks",1,29999,29999,-2000,-2000,135862,2.5L,Gasoline,Unknown,N/A,Kipp Scott GMC Cadillac Buick,Dealer,"6841 50 Ave, RED DEER, AB, T4N 4E2","RED DEER, AB",3,address,cabd80a8-78b2-4026-b29f-6e4520032c32,https://www.autotrader.ca/offers/subaru-forester-premier-awd-leather-nav-sunroof-loaded-gasoline-white-cat_ma67gr201384tr15022-cabd80a8-78b2-4026-b29f-6e4520032c32,0.6309828852270996,AutoTrader
28,2019,Subaru,Forester,Premier   - Leather Seats - Sunroof,1,27999,No change noted,Unchanged for 2 weeks,2,27999,27999,0,0,107018,2.5L,Gasoline,Unknown,N/A,Rally Subaru,Dealer,"5220 Gateway Boulevard NW, Edmonton, AB, T6H 4J7","Edmonton, AB",147,address,f36c4e73-c25f-4436-adb1-e71e694a43ee,https://www.autotrader.ca/offers/subaru-forester-premier-leather-seats-sunroof-gasoline-blue-cat_ma67gr201384tr15022-f36c4e73-c25f-4436-adb1-e71e694a43ee,0.6325419653205573,AutoTrader
29,2022,Subaru,Forester,LIMITED / NO ACCIDENTS,2,36900,No change noted,"Up $4,000 over 1 weeks",1,32900,32900,4000,4000,65554,2.5L,Gasoline,No accidents reported,N/A,CMP Automotive Ltd,Dealer,"1313 - 36th St. N.E., CALGARY, AB, T2A6P9","CALGARY, AB",149,city_center,e821e83c-8401-4553-a32e-d25a2421cbe6,https://www.autotrader.ca/offers/subaru-forester-limited-no-accidents-gasoline-silver-cat_ma67gr201384tr15021-e821e83c-8401-4553-a32e-d25a2421cbe6,0.6349767326478573,AutoTrader
30,2020,Subaru,Forester,Premier,1,28000,No change noted,Unchanged for 1 weeks,1,28000,28000,0,0,107498,2.5L,Gasoline,Unknown,N/A,Subaru City,Dealer,"17708-111 Ave. NW, Edmonton, AB, T5S 1P5","Edmonton, AB",158,address,c091489d-64b3-409d-b8b5-4458ec7587aa,https://www.autotrader.ca/offers/subaru-forester-premier-gasoline-black-cat_ma67gr201384tr15022-c091489d-64b3-409d-b8b5-4458ec7587aa,0.6350724497890903,AutoTrader
31,2022,Subaru,Forester,AWD CONVENIENCE,1,30999,No change noted,Unchanged for 1 weeks,1,30999,30999,0,0,88799,2.5L,Gasoline,Accident reported,N/A,Sherwood Nissan,Dealer,"10 Broadway Boulevard, SHERWOOD PARK, AB, T8H2A2","SHERWOOD PARK, AB",162,address,42c29f9a-377e-4457-9d99-c6aee44c8b9b,https://www.autotrader.ca/offers/subaru-forester-awd-convenience-gasoline-black-cat_ma67gr201384tr15009-42c29f9a-377e-4457-9d99-c6aee44c8b9b,0.6575672332505267,AutoTrader
32,2019,Subaru,Forester,Sport AWD | EYESIGHT | STARLINK | SUNROOF,2,27995,No change noted,Unchanged for 2 weeks,2,27995,27995,0,0,91772,2.5L,Gasoline,Unknown,N/A,Auto Gallery Subaru,Dealer,"609 Winnipeg Street, REGINA, SK, S4R 8P2","REGINA, SK",784,address,0cc8a4fe-7c20-4e64-9f43-7c1ec0cb082e,https://www.autotrader.ca/offers/subaru-forester-sport-awd-eyesight-starlink-sunroof-gasoline-white-cat_ma67gr201384tr7238-0cc8a4fe-7c20-4e64-9f43-7c1ec0cb082e,0.6648121568253753,AutoTrader
33,2019,Subaru,Forester,2.5i AWD | 17in Steel Wheels | Rear View Camera |,1,22226,"Reduced from $ 22,980,-",Down $754 over 4 weeks,4,22980,22980,-754,-754,122228,2.5L,Gasoline,Unknown,N/A,Kelowna Chevrolet,Dealer,"2350 Hwy 97N, KELOWNA, BC, V1X4H8","KELOWNA, BC",750,city_center,591dd8d0-f0db-421b-9552-fae23eb5bbca,https://www.autotrader.ca/offers/subaru-forester-2-5i-awd-17in-steel-wheels-rear-view-camera-gasoline-white-cat_ma67gr201384-591dd8d0-f0db-421b-9552-fae23eb5bbca,0.6866166308956688,AutoTrader
34,2019,Subaru,Forester,Convenience,1,26992,No change noted,Down $200 over 2 weeks,2,27192,26992,0,-200,94670,2.5L,Gasoline,Unknown,N/A,Grande Prairie Subaru,Dealer,"11445 104th Ave., GRANDE PRAIRIE, AB, T8V 0N7","GRANDE PRAIRIE, AB",579,city_center,daba4a27-a0da-4504-aa3a-e950ae5df11c,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-black-cat_ma67gr201384tr15009-daba4a27-a0da-4504-aa3a-e950ae5df11c,0.6906192279011624,AutoTrader
35,2024,Subaru,Forester,"One Owner, Sunroof, Apple CarPlay, Driver Assist",1,32475,No change noted,First seen this week,0,32475,32475,0,0,111497,2.5L,Gasoline,Unknown,N/A,Porsche Centre Edmonton,Dealer,"18125 Stony Plain Rd, EDMONTON, AB, T5S 1B1","EDMONTON, AB",163,address,8640e053-d684-4d4d-bc2f-4d350dd5d59b,https://www.autotrader.ca/offers/subaru-forester-one-owner-sunroof-apple-carplay-driver-assist-gasoline-white-cat_ma67gr201384tr15027-8640e053-d684-4d4d-bc2f-4d350dd5d59b,0.6969696559257783,AutoTrader
36,2022,Subaru,Forester,Premier AWD | Surround View Monitor | Ventilated S,1,37288,No change noted,Unchanged for 1 weeks,1,37288,37288,0,0,77144,2.5L,Gasoline,Accident reported,N/A,Kia Red Deer,Dealer,"2949 50 Ave, Red Deer, AB, T4R1H1","Red Deer, AB",3,address,516799d1-1849-47f3-887a-8e34e1646b86,https://www.autotrader.ca/offers/subaru-forester-premier-awd-surround-view-monitor-ventilated-s-gasoline-white-cat_ma67gr201384tr15022-516799d1-1849-47f3-887a-8e34e1646b86,0.6975896156260182,AutoTrader
37,2019,Subaru,Forester,2.5i AWD,1,20477,No change noted,Unchanged for 5 weeks,5,20477,20477,0,0,173471,2.5L,Gasoline,Unknown,N/A,Russo Auto Sales,Dealer,"1639 Cary Road, KELOWNA, BC, V1X 4J7","KELOWNA, BC",747,address,570eab2d-776f-4ace-bdd1-26506d57c1ce,https://www.autotrader.ca/offers/subaru-forester-2-5i-awd-gasoline-white-cat_ma67gr201384-570eab2d-776f-4ace-bdd1-26506d57c1ce,0.7094277717740572,AutoTrader
38,2023,Subaru,Forester,2.5L CVT Fresh Trade! No Accidents!,1,29999,No change noted,Down $600 over 5 weeks,5,30599,29999,0,-600,58396,2.5L,Gasoline,No accidents reported,N/A,Regina Nissan,Dealer,"111 Broad St., REGINA, SK, S4R 2E4","REGINA, SK",783,address,b08eb0cb-cbd6-481e-97e1-753a8fcc635c,https://www.autotrader.ca/offers/subaru-forester-2-5l-cvt-fresh-trade-no-accidents-gasoline-white-cat_ma67gr201384-b08eb0cb-cbd6-481e-97e1-753a8fcc635c,0.7354815537997248,AutoTrader
39,2021,Subaru,Forester,CONVENIENCE,1,28345,No change noted,Unchanged for 5 weeks,5,28345,28345,0,0,88303,2.5L,Gasoline,Unknown,N/A,Wheat Country Motors,Dealer,"680 Winnipeg Street, REGINA, SK, S4R1H8","REGINA, SK",785,address,1629b416-8f03-4f91-9ac6-a09a1bb287e6,https://www.autotrader.ca/offers/subaru-forester-convenience-gasoline-red-cat_ma67gr201384tr15009-1629b416-8f03-4f91-9ac6-a09a1bb287e6,0.7413885010909161,AutoTrader
40,2024,Subaru,Forester,Limited 2.5L CVT LEATHER / SUNROOF / POWER TAILGAT,2,34998,No change noted,Unchanged for 3 weeks,3,34998,34998,0,0,77922,2.5L,Gasoline,Unknown,N/A,Regina Nissan,Dealer,"111 Broad St., REGINA, SK, S4R 2E4","REGINA, SK",783,address,0b6b414f-65ad-49a5-b2a5-1f285814f37c,https://www.autotrader.ca/offers/subaru-forester-limited-2-5l-cvt-leather-sunroof-power-tailgat-gasoline-cat_ma67gr201384tr15021-0b6b414f-65ad-49a5-b2a5-1f285814f37c,0.7420265825949033,AutoTrader
41,2023,Subaru,Forester,| X-MODE AWD | EYESIGHT | HEATED SEATS,1,31995,No change noted,Unchanged for 1 weeks,1,31995,31995,0,0,45580,2.5L,Gasoline,Unknown,N/A,Auto Gallery Subaru,Dealer,"609 Winnipeg Street, REGINA, SK, S4R 8P2","REGINA, SK",784,address,9e74ea09-b843-44af-b1be-0debd8b6f629,https://www.autotrader.ca/offers/subaru-forester-x-mode-awd-eyesight-heated-seats-gasoline-blue-cat_ma67gr201384-9e74ea09-b843-44af-b1be-0debd8b6f629,0.74980603091592,AutoTrader
42,2021,Subaru,Forester,Premier  | AWD | LEATHER | SUNROOF |,1,31995,No change noted,First seen this week,0,31995,31995,0,0,58930,2.5L,Gasoline,Unknown,N/A,OLYMPIC SUPER CENTER,Dealer,"665 University Park Dr, REGINA, SK, S4R2V8","REGINA, SK",790,address,fd238ac1-2f5b-4b36-a785-df86c40132e8,https://www.autotrader.ca/offers/subaru-forester-premier-awd-leather-sunroof-gasoline-white-cat_ma67gr201384tr15022-fd238ac1-2f5b-4b36-a785-df86c40132e8,0.7628783923132555,AutoTrader
